id,text,author,year,title
374,"Недолго счастие и радость
Гостили в сердце у меня!
Увы! недолго жизни сладость
Я пил из чаши бытия!
Как ясень громом раздробленный,
Как в прах разбитые щиты,
Как челн о камень сокрушенный,
Мои разрушились мечты!
Как в небе след звезды падучей,
Как искра яркая в волне,
Как молньи блеск в нависшей туче,
Угас отрады луч во мне!
И я, пришелец на чужбине,
Как странник дальний на пути
Грозой застигнутый в пустыне,
Не знаю, где приют найти!
На сердце, жертву страсти нежной,
Тоска, как камень, налегла;
В душе, к обетам легковерной,
Любви надежда умерла!
Увы! недолго жизни сладость
Я пил из чаши бытия;
Недолго счастие и радость
Гостили в сердце у меня! ",Сиянов П.Г.,1830,Элегия
362,"Когда, когда сквозь темну даль 
Мне луч отрадный засветлеет; 
Когда души моей печаль 
Надежда льстивая рассеет? 

Я жду счастливейшего дня; 
Его всегда желанье ловит: 
Но что мне будущность готовит?.. 
Она - она не для меня! 

Не мне блаженством наслаждаться, 
Не мне любви восторги знать! 
Увы! я должен с ней расстаться 
И в пылкой юности страдать!",[С. С…ий],1830,Элегия
15,"Понесите, волны бурныя,
Вы меня к другому берегу
Моря синего, широкого!
Там страдальца тень, Овидия
В безмятежном сне покоится!
Я взойду на берег чуждый мне,
И увижу тот священный холм,
Те места уединенныя,
Ту темницу, заточение,
Где с печалию глубокою
И в пустынном одиночестве
Пел свои изгнанник горести,
И любви надежды сладкия!
""Буду ль"" пел он ""буду ль некогда
""Я на родине, в кругу своих,
""Посреди друзей, средь счастия;
""Буду ль в нежных я объятиях
""Той, которой грудь волнуется,
""Сердце бьется?.."" - Ах! надежды луч
Потемнел - и он, как слабый цвет
В бурну ночь грозою страшною
С стебля сорван злыми вихрями!..
Но не слышат волны бурныя
Кликов странника печального;
Нет! уж видно не бывать мне там,
На другом брегу, не видеть мне
Холма, бедствием Овидия
И веками освященного!
Видно здесь судьбой положено
Мне страдать - и в сем страдании
Ожидать конца подобного!
",[А. Сырох-въ],1820,К морю
8,"Бьет полночь! мертвая повсюду тишина;
По холмам сумрака простерто покрывало;
С бегущих облаков унылая луна
Глядится спящих вод в кристальное зерцало,
Или задумчиво уходит в бор густой,
И там с безмолвною беседует тоской,
Иль пробираяся меж листьями украдкой,
Склоняет путника в мечтах к дремоте сладкой

Везде ряды крестов, свидетелей немых
Земной непрочности, тщеты гремящей славы,
В угрюмой древности - в веках ее златых.
Здесь возрождалися и рушились державы;
И вот одна печаль, над урной гробовой,
Воспоминания питается слезой,
И с ветром шепчутся о давности унылой
И мирт и кипарис над мшистою могилой!

Обитель мирная отшельников земли!
Здесь затворилися они в глухие кельи
И от гонения и горести ушли;
Здесь не тревожит из печаль на новосельи
И Гений тишины покой их стережет;
Не знает их толпа бунтующих забот,
И стелют медленно столетия седые
Покров забвения на холмы гробовые.

О, меланхолия, пустыни верный друг!
Ты светлое чело туманом омрачила,
Ты горести влила в мой восхищенный дух
И юность резвую роптаньям научила,
Ты познакомила беспечного с слезой,
Спеши, унылая! беседовать со мной.
Тебе не чужд Камен, задумчивый служитель,
Он часто приходил мечтать в твою обитель!

Все пробуждает здесь души моей тоску:
И стража сельского полночное взыванье,
И ропот ручейка по зыбкому песку,
И дремлющей реки в прибрежии плесканье.
Здесь часто резвые мечтанья предо мной
Рисуют ужасы волшебною рукой,
И отдаленные протекшего картины
Повсюду носятся, как грозны исполины.

В часы таинственны священной тишины,
Когда на Западе светило догорает,
И над усталостью ночь навевает сны,
И Филомелы глас в дубраве умирает:
Сюда спускается с лазоревых зыбей
В прозрачной пелене веселый хор теней
Взглянуть опять на кров отеческих селений,
На мирный храм любви и сладких вдохновений.

На сих увенчанных лесами высотах,
Где видны тяжкие следы опустошенья;
Где ужас трепетный блуждает на стенах,
И где все брошено в добычу запустенья,
И замок высился и ряд златых столпов,
И часто, посреди блистательных пиров,
Недремлющая смерть из сильных рук Васала
Напененный бокал нежданно вырывала!

Но грады и царей и царства истребил
Неумолимый враг, удар судьбы строптивой,
И странник с горестью на прахе их могилой
Читает приговор векам красноречивой.
Надменные! для вас суровый предал рок
На сих развалинах смирения урок;
Наш путь от первых дней беспечности приветной
Под лезвием косы к могиле безответной!

Калигулы! где блеск, где слава ваших дней?
Где трон, к которому вело вас вероломство?
Народы с ужасом клянут ваш мавзолей,
И на него глядит с презрением потомство!
А ты, поселянин, умерший за сохой,
Ты беззаботно спишь под крышей гробовой,
Не возмущают сна укоры преступленья:
Блаженство ждет тебя с минутой пробуждения!
",Теряев Павел,1820,Кладбище
351,"Уж солнце за горой - последний луч затмился,-
Во мрачность дикую закутались леса,
И ветерок ночной в кустарниках резвился,
И тихою луною златились небеса.
Все успокоилось - лишь ветви колебались,
В зажженных деревнях еще огонь пылал;
Все тихо - лишь вдали оклики раздавались,
И редкий пушек гром в долинах рокотал.

В уединении - с растроганной душою,
На мшистом холме сем я буду размышлять.
Покой бежит меня, лишь ужас предо мною;
О человечестве здесь буду горевать!..
Сребримые луной нам копия сияют,
Где тысячи смертей носилися за час;
Черепья, кости там долину наполняют,
Где храбрых воинов бесстрашный сонм угас.
Спокойно здесь лежит, как бы на лоне друга,
Глава, простертая на мертвый труп врага;
А там, вблизи щитов, обломков от кольчуга
С рукою вражеской сплетенная рука.
Лишь в жизни ненависть, смерть всех нас примиряет!
Покоятся они, на поле чести пав,
И гений жизни их бессмертный возлетает
В обитель вечную довольства и забав -
Покоятся они - но глас о их деяньях,
Потомков возбудит кипящу к славе кровь;
С восторгом возгласят они в воспоминаньях:
""Отцов сильна была к Отечеству любовь!""

Там сын, отторгнувшись от матерних лобзаний,
Надев с весельем шлем и панцирь, в брань летит:
Летит на поле он ужасных ожиданий
Где лезвие косы смерть лютая острит!..
Тут старец в дряхлу длань заржавый меч приемлет
Свидетель давнишний походов и трудов,
И внучат плачущих молениям не внемлет,
Спеша умножить строй отечества сынов.
Там дева юношу сама вооружает
И, горестна в душе, веселой кажет вид,
Супруг в последний раз дражайшую лобзает
И сквозь прощанья слез с улыбкой говорит:
""Спокойся, милый друг, со славой возвращуся;
Не плачь ты обо мне, когда врагом сражуся:
Нам за отечество приятно умереть!""
И тысячи стоят и все в душе клянутся
Честь родины своей, часть предков поддержать;
Сразиться со врагом, сразить врага все рвутся
Иль славной смертию жизнь славную венчать!
Вот место, где сошлись с противником кичливым,
Друг друга перейдя на славном сем пути;
Здесь всякой почитал себя стократ счастливым,
Коль в жертву родине себя мог принести!..
Тут медных тысяча жерл пламень изрыгали,
Дум адский, грозный гром страх вещий в сердце слал;
Грудь с грудью, щит с щитом смерть лютую спирали.
Победный глас осмь крат гремел и - умолкал.
В рядах кровавая, ужасна Тизифона
Носила пламенник - и бледна, алчна Смерть,
Не вняв плачевного, просительного стона,
Спешила острую косу на всех простерть.
Здесь, Александр, Твоя бесстрашная дружина
Во прах рассеяла врагов сомкнутый строй;
Здесь в каждом верного Россия зрела сына;
Здесь каждый ратник был - бестрепетный Герой!..
Муж Славы! что Тебе все лавры и хваленья?
В боях Ты воинству путь чести проложил,
Но соверша Твоих и чуждых стран спасенье,
О падших воинах ты горьки слезы лил!

В кристальном токе сем, что месяц освещает,
Кровь рьяных воинов еще, еще видна;
Здесь может раненный, чуть дышущий взирает
На небо, где ему готова тишина.
А там во мрачности колеблемой дубравы,
Избитый, опершись о иссеченный щит -
Там храбрый юноша, искатель пылкий славы,
Под тенью диких сосн без пробужденья спит!
Напрасно пролетит младой весны дыханье,
Напрасно лето здесь поля озолотит;
Напрасно осени угрюмой завыванье,
Напрасен хлад зимы: покоен он - он спит!..
Но что я слышу здесь - свирели ль нежной тоны,
Иль тихое вдали журчание ручья?..
Иль сердца томного прерывистые стоны,
Которых сладостью полна душа моя?..
Твой образ носится ль, твой глас ли то унылый,
Девица красная лишенная всего?
Погиб твой юноша, погиб надежда - милый,
И тщетно при луне здесь ищешь ты его!
А там, в тени древес, сквозь листвия густые,
Чей светлый, легкий лик в унынье погружен?
Чье копие лежит в грозный меч стальные?
Разбитый щит и шлем? Здесь пыл Багратион!
Бородино! тебе заплатим дань сердцами:
Близ стен твоих сражен защитник славный твой;
Могила храброго украсится цветами
А я ее почтить могу - одной слезой!
О юная весна! пролей источник чистый,
Близ камня скромного, где <i>незабвенный</i> спит;
И пусть незыблемый веками, дуб ветвистый,
Своею тению могилу осенит.
Пусть меч его и щит, копье и шлем пернатый
Близ спяща воина в бездействии лежат;
Доспехи бранные, сердцам Россиян святы,
О длани, гром из них бросавшей, пусть гласят!
И над возвышенной, спокойною могилой,
На ветви молодой, смотрящейся в поток,
Из недр земли явись очарованья силой
Лавровый (твоего геройства знак) венок!..

Напрасно стонем мы: дух жизни отлетает,
Но память наших дел в сем носится краю;
Муж почитаемый в сердцах не умирает,
Из самой вечности бросает тень свою!
Бесстрашые в боях на брани многи пали,
Но всех ты славою своей превосходил:
Перед тобой и Галл и Турок трепетали;
Но что! Героев вождь, ты жизнь там положил!
Багратион сии ль питали мы надежды?
Отечества краса, врагов строптивых страх,
Арея грозный сын! твои сомкнулись вежды!
Но сладостен твой сон - отечество в слезах!
Доколь пребудет свет, твой образ не затмится:
Цепь славы и побед был твой, о Витязь! век,
И память о тебе с почтеньем сохранится:
<i>Бессмертье - твой удел, великий человек!..</i>

В какой, скажите мне, здесь жили бы мы цели
Не чаяв славою прожить до поздних лет?
Могилы хладные - <i>всего</i> для нас пределы,
И беспрестанно смерть нить жизни нашей рвет.
В терзанья, в ужасе о будущем, в мученьи,
Как тяжесть медная, так для людей всяк час;
Мы здесь стоим, а там - в незримом отдаленьи
Там гений мира ждет, угрюмый, мрачный нас!
Какое зрелище! О юной повелитель!
Взгляни на груду тел и на гряду гостей:
Клянись быть своему народу покровитель,
И богом мира быть и счастьем жизни сей.
Взгляни - и сосчитай, когда бежишь за славой,
Черепьев тысячи, которы здесь лежат...
Ужель приятно столь - бичом, войной кровавой
Обломками свой век в Историю вписать?..
Приятно лаврами столь лестными увиться,
Но счастие людей еще прекрасней их:
И пышный, гордый лавр в прах ветхий превратится,
И в лаврах человек в могиле и - затих!
И Цесарь низлетел как бурей лист взметенный,
Величье кончилось в единый, черный день;
И грозный Карл лежит в гробнице заточенный:
Без доблестей души военна слава - тень!..
Вот там, вот там внизу, куда поток лиется
Где разрывается существованья нить;
Там глас торжественный, протяжный раздается,
Который путнику унылу говорит:
""Что здесь помрачено - во тьму то погрузится,
Руке рушителя нигде пределов нет,
От правды глаз никто не может в мире скрыться
В сиянии ль, во тьме ль, везде она найдет!""

Но вот спокойная, на крылиях зефира,
Заря багряная выходит из морей
Сокройтеся, мечты! умолкни, томна лира!
Опять передо мной все ужасы смертей!..
И осветясь зарей, мечи там засверкали,
И в голубой дали сияет шлемов лес. -
Чу! бурные кони во стане там заржали
И ратник копие и звучный щит вознес!..
О Боже праведный! услышь мою молитву,
И громы над главой ревущи укроти,
Прерви ужасную, губительную битву
И благодатный мир на землю возврати!
",Туманский В.И.,1817,Поле Бородинского сражения
230,"Я арфу дал тебе - царицу песней славы,
И цепь тебе таинственную дал.
С любовью я дарил, рукою не лукавой;
Но жребия такого им не ждал! -

Я вверил сим дарам, я поручил их силе,
И шепот чувств, и святость клятв стеречь;
Увы! дары свою мне верность сохранили,
Но не могли твоей любви сберечь! -

Крепка была вся цепь, кольцо кольцом держала,
И каждая струна была с душой;
Но цепь рассыпалась и арфа замолчала
В руке, тебя лелеявшей - чужой!..

Пусть тот, под чьим перстом звон арфы умирает
Кто цепь мою с тебя дерзнул сорвать;
Пусть тот звено к звену для цепи собирает,
В его руках пусть струны зазвучат...

Дары открыли мне ужасную измену:
Одна лишь ты могла дары спасти.
Теперь - сердца! сердца! я вам уж знаю цену! -
Любовь и цепь и арфа! - все прости!..",Гаркуша В.,1830,Турецкая элегия
460,"Стенайте, алкионы!
О птицы нежные, любимицы наяд,
Стенайте! ваши стоны
Пусть дальние брега и волны повторят.
Не стало, нет ее, прекрасной Эвфрозины! -
Младую нес корабль на берег Камарины;
Туда ее Гимен с любовью призывал:
Невесту там жених на Праге дома ждал.
При ней, на брачный день, хранил ковчег кедровый,
Одежды светлые и девы пояс новый,
И перлы для груди, и злато для перстов,
И благовонные мастики для власов.
Но, как Ниобы дочь, невинная душою.
На путь покрытая одеждою простою,
Фиалковым венком и ризою льняной,
На палубе, одна, стояла и мольбой
Звала попутный ветр и мирные светила.
И вихорь, налетя и грянувши в ветрила,
Невесту обхватил, корабль качнул, о страх! -
Она уже в волнах!..
Она уже в волнах, младая Эвфрозина!
Помчала мертвую глубокая пучина.
Фетида, сжаляся, ее из бездн морских
Выносит бледную в объятиях своих.
На крик сестры, толпой, сквозь влажные громады
Всплывают юные поверх зыбей наяды;
Несут бездушную, кладут под кипарис;
Там - принял девы прах зефиров тихий мыс;
Там - нимфы, воплями собрав подруг далеких,
И нимф густых лесов, и нимф полей широких,
И, распустив власы, над холмом гробовым
Весь огласили брег стенанием своим.
Увы! напрасно ждал тебя жених печальный:
Ты не украсилась одеждою венчальной;
Твой перстень с женихом тебя не сочетал,
И кудрей девственных венец не увенчал!",Гнедич Н.И.,1822,Тарентинская дева
370,"Мне изменяет вдохновенье, 
Меня бежит моя мечта; 
Как перед утром сновиденье, 
Как развой юности лета! 
С годами изменяют силы, 
И я слабею день от дня! 
Но песни молодости милы 
До гроба будут для меня. 

В них я храню воспоминанье 
О славе, дружбе и любви; 
И пусть умрут мечты мои 
Я буду жить в своем преданьи.",[Вал:-еио-ъ],1829,Элегия
44,"Нет, мраку не сиять, и в полуночной мгле
Златым лучом не светит солнце вечно:
Так точно на моем задумчивом челе
Не расцветать улыбке уж сердечной!
Она ли посетит того, кто одинок,
И пуст, увы! как ветхая обитель?..
Все отнял у меня немилосердый рок,
Надежд моих всегдашний истребитель!
Подруга юная почила вечным сном;
И блеск луны пять крат лишь обновился,
Как ельник гробовой опять в дому моем
Устал помост, и ладан закурился:
Уснул и он, увы! младенец нежный мой,
Залог любви единственный и милый!..
Свершилось все!.. едва блеснул сей луч младой -
И в хладных он исчез парах могилы!
И я, отчаянный, везде ищу его,
Под тучами один во тьме блуждая,
Я, сладостных, увы! чувств сердца моего
И прежних благ развалина живая!..
Ах! счастлив, счастлив тот, кто вместе погибал
Души своей с блаженством и любовью!..
Двукратно грозный рок вонзил мне в грудь кинжал:
Я жив еще... но сердце каплет кровью!

Увы! дитя мое! под дерном и крестом,
О горе мне! во тьме могилы хладной
Близь сердца матери почия вечным сном,
Не светишь ты звездой уж мне отрадной!
Вкруг выи ты моей уж рук не обовьешь
И ласково ко мне не улыбнешься,
В объятиях моих сном сладким не заснешь
И снова мне на радость не проснешься!
Уже не будешь ты, младенец милый мой!
Дарить меня нелестным целованьем,
И сердца моего, пронзенного тоской,
Не усладишь приветным лепетаньем!
Под вихрем роковым погибший рано цвет,
Один ты был мне в жизни средь волненья
Надежный якорь, фар, лиющий милый свет,
Залог с судьбой святого примиренья!
Лишась тебя на век, всего лишился я.
Погас во тьме мой факел светозарный,
И сон, отрадное забвенье бытия,
Мне изменил, как в горе друг коварный!
Так, так, дитя мое! предав тебя земле,
Подобен стал я тени одинокой.
Над разрушением носящейся во мгле
И грустию снедаемой жестокой!..
Ах! горько в юности душой осиротеть
И с сладостной фантазией проститься;
Увянуть, ко всему, что мило, охладеть
И жизнию как игом бремениться!..

Видали ль вы когда (ужасна мысль сия!
Ужасен вид!) еще во цвете века,
Со смертью грозною, кончиной бытия,
Последнее боренье человека?
Добыча тления, страдалец жалкий, он
Лежит, к одру недугом пригвожденный:
Из уст его порой протяжный слышен стон,
Для сердца нож, природой изощренный!
Он сотрясается... уж кровь под сердцем - лед,
Жестокий знак - предвестник вечной ночи!
Грудь движется, с чела холодный каплет пот,
И мутные глядят, не видя, очи.
Кладбищных снедь червей, уж бледный он мертвец;
Уж ждут его гроб мрачный и могила:
Но не настал еще страданиям конец,
И жизни смерть еще не погасила!..
Вот, вот подобие несчастных тех людей,
Которым все надежды изменили;
Которые, родясь в душе с огнем страстей,
Свое, увы! блаженство пережили!..

Ах! если на земли сложив с себя покров
Из брения Премудростью сотканной,
Там, там, за сферами сияющих миров,
За солнцами, в стране обетованной
С любезными душе увидимся мы вновь;
И если в миг священный обнoвленья
С земною жизнию не гаснет в нас любовь
Чистейшая, как пламень вдохновенья -
О, сладостно, клянусь! сей час же умереть,
Чтоб утолить скорей души желанья,
И обновленными с земли туда лететь,
За Ангелом любви и упованья,
Где с вечной радостью, как два луча, слиясь;
Земные все страданья мы забудем;
Где души милых нам приветно встретят нас;
Где с ними мы разлуки знать не будем.
",Олин В.Н.,1823,Элегия
256,"Рассыпан осени рукою, 
Лежал поблекший лист кустов; 
Зимы предтеча, страх с тоскою 
Умолкших прогонял певцов; 
Места сии опустошенны 
Страдалец юный проходил; 
Их вид, во дни его блаженны,
Очам его приятен был. 
Твое, о роща, опустенье 
Мне предвещает жребий мой, 
И, каждого листа в паденье, 
Я вижу смерть перед собой! 
О Эпидавра прорицатель! 
Ужасный твой мне внятен глас: 
""Долин отцветших созерцатель! 
Ты здесь уже в последний раз; 
Твоя весна скорей промчится, 
Чем пожелтеет лист в полях 
И с стебля сельный цвет свалится"" - 
И гроб отверст в моих очах! 
Осенни ветры восшумели 
И дышат хладом средь полей, 
Как призрак легкий, улетели 
Златые дни весны моей! 
Вались, валися, лист мгновенный, 
И скорбной матери моей 
Мой завтра гроб уединенный 
Сокрой от слезных ты очей! 
Когда ж к нему, с тоской, с слезами, 
И с распущенными придет 
Вокруг лилейных плеч власами,
Моих подруга юных лет, 
В безмолвьи осени угрюмом, 
Как станет помрачаться день, 
Тогда буди ты легким шумом 
Мою утешенную тень! - 
Сказал - и в путь свой устремился, 
Назад уже не приходил; 
Последний с древа лист сронился, 
Последний час его пробил. 
Близ дуба юноши могила; 
Но, с скорбию в душе своей, 
Подруга к ней не приходила; 
Лишь пастырь, гость нагих полей, 
Порой вечерния зарницы, 
Гоня стада свои с лугов, 
Глубокий мир его гробницы 
Тревожит шорохом шагов.",Милонов М.В.,1819,Падение листьев
367,"Нередко на горе, под древними дубами, 
Перед закатом дня беседуя один, 
И взоры устремя в равнину под ногами, 
Разнообразие встречаю я картин. 

Здесь быстрая река гремит седой волною, 
И в сумрачной дали теряется виясь; 
Там в воды озера уснувшего смотрясь, 
Звезда вечерняя любуется собою.

А так на чела гор, одетых в лес густой, 
Бросает яркий луч последняя зарница; 
И влажный свой хитон раскинув, тьмы Царица 
Идет безмолвная, и сыплет мрак ночной. 

Вдруг с древней башни звон долину оглашает: 
С благоговением колена преклоня, 
Внимают путники, как голос свой сливает 
Священный колокол с последним шумом дня.

Но, ах! в душе моей, страданьем утомленной, 
Для прелестей земных уже восторга нет; 
Не радует меня сей мир великолепный: 
Увы! умершего не греет солнца свет! 

Вотще с холма на холм я томный взгляд бросаю, 
С полудня на полночь, с заката на восход; 
Воображением вселенну пробегаю; - 
Все тщетно: - счастие нигде меня не ждет!

Чертоги, хижины, бор, скалы и долины! 
Вы не чаруете уж взора моего! 
Среди вас существа не стала одного, - 
И опустели вы как дикие равнины. 

Восходит ли Царь дня, катится ль в глубь морей, 
Сокрыт ли в тучах он, сияет ли лучами, - 
Безрадостно за ним я следую очами: 
Что в солнце мне? уж я отвык от ясных дней! 

Хотя б с ним обошел и все я мирозданье, 
Повсюду встретил бы одну лишь пустоту: 
К земному замерло в душе моей желанье, - 
От мира здешнего, я ничего не жду. 

Не может, преселясь отсель в страну иную, 
Где солнце вечное в предвечных небесах 
Горит и день и ночь, и сбросив персть земную, 
Увижу наяву, что здесь я зрел в мечтах. 

Там чашей полною я стану пить блаженство; 
Там снова я найду надежду и любовь, 
И то желанное душою совершенство, 
Которое назвать язык не знает слов.

Почто я не могу, предмет моих желаний! 
Взлететь к тебе как луч <i>Авроры</i> золотой! 
Что делать долее мне на земле страданий? - 
Меж мной и миром сим нет связи никакой. 

Вечерний ветр с древес поблеклый лист срывая, 
Стремительно его уносит из полей; 
И я, как лист, увял, душой истаевая: 
Умчи же, бурный вихрь, с земли меня скорей!",Нарежный В.Т.,1827,Одиночество
265,"Приди, <i>о нежный друг</i>, в мое уединенье
Часы беспечного досуга разделить,
В спокойствии души, от града в удаленье,
С одной природою минуты проводить.
Уже весна в полях - и светлыя Ижоры
Шумящей пеной с гор промчалися струи,
И птичек в воздухе раздались нежны хоры,
И зелени ковер манит стопы мои
Приветствовать места красы неизреченной!
Приди, <i>любезная</i>! взгляни на этот луг,
Натуры верною рукою округленной;
Нависнувши к водам, струящимся вокруг,
Стоит над ним гора, увенчана древами;
Прохладный ветерок колеблет ветви их;
Здесь нежно шепчутся ручьи между цветами...
Поставим храм любви в местах прелестных сих
Из юных тополей, из гибких ив сплетенной,
Сокроемся в него от зависти людской
И с каждою зарей, в молитве душ смиренной
Мы будем воспевать блаженство и покой.

Вот жавронок вспорхнул, понесся, закрутился,
Раскаты в воздухе, кружась, переливал,
Взвился под небеса - едва из глаз не скрылся -
Спустился - и стрелой на мягкий луг упал.
Тут свистом соловей долину оглашает;
Спешу на верх холма, гармонией пленен.
Но что волшебна даль очам моим являет? -
Великолепный храм, древами обнесен,
Где пышность с простотой свой вкус соединили;
Высокие кресты, позлащены зарей;
Прелестный ряд домов - мой взор обворожили:
Жилище мирное то Ангелов - Царей.
А там зрю хижины, поля пришельцев дальных,
Благословляющих признательной слезой
Царя полночных стран, гостеприимством славных -
Царя, дающего приют всем и покой! -
Вот здесь, под сенью лип, Германец поседелый
Блаженство чадам чад своих передает;
Супругов и детей зрю лица я веселы -
Блаженствовал бы здесь... <i>тебя</i> недостает!
",[Н. Дубровин],1820,Призывание
114,"Протяжный колокола звон
Зовет к молитве православных,
Вечерний гаснет небосклон
И в сумраке сеней дубравных
Затих певцов крылатых хор.
Вступает в молчаливый бор
Эльвина тихими стопами
И смотрит тусклыми очами
Денницы на прощальный луч.
Журчит, вблизи дубравы, ключ,
Зовет на брег волной приветной.
Эльвина дале в бор идет,
Кого-то именем зовет, -
И ночь нисходит неприметно.

И ропот волн у берегов
Тревожил дремлющи дубравы;
В струях бегущих облаков
Плыл тихо месяц величавый;
То в них найдя густую сень,
Бросал трепещущую тень;
То появясь сребрил поляны,
И лес и дальние курганы.
Красавица, на мшистый пень
Воссев, с улыбкою вещала
Тому, с кем видеться мечтала:
""Ты здесь, спокойства в час златой,
Ты здесь, о друг мой неизменный,
Повсюду верный спутник мой!
Внемли обет мой сокровенный:
Для сердца твоего принесть
Все блага жизни я готова;
Тобою жизнь приемлю снова,
Познав, что милого в ней есть.
И я, жестокая, таила
То чувство сердца от тебя:
Угрюмой скромностью себя
От ласки друга оградила...
Но что я вижу? предо мной
Стоишь в безмолвии глубоком
И смотришь равнодушным оком
На горесть девы молодой!"" -

Умолкла - и тропой прибрежной
Идет; - и мнится безнадежной:
Друг сердца взоры отвратил
И в сень лесную поспешил.
Она за ним - и то ж признанье;
И также друг хранит молчанье!
Леса, как бы внимая глас
Любви отчаянной, нескромной,
Сгустилися вершиной темной,
Где луч луны, скользя, угас.
Но снова друг на свет выходит
И став, очей с нее не сводит.
Эльвина, углубясь в мечтах,
Вещает снова так в слезах:
""Прости ты сердца исступленье
И недоверчивость любви.
Твой вздох мне говорит: <i>живи</i> -
И возвратилось наслажденье!
Красноречив язык немой
Исторгнувшейся пылкой страсти.
Забудь протекшее: душой
Теперь твоей покорна власти
И близок благ желанный час!
Идем; к селенью путь не дальный;
Уже готов обряд венчальный
Соединить на веки нас.
Идем - мне страшно замедленье!
Я поспешаю; ты за мной!
Всходи скорее, день златой!
Что длишь ревнивое теченье?

Затеплился денницы луч;
Проснулись влажные поляны
И вспыхнул солнца лик румяный
На зеркале прозрачных туч.
Пернатых хор разнообразный
Дубравы сонны разбудил
И рой красавиц оживил
Поля пустынные и праздны.
Трудолюбивая коса
Блестит с серпом неутолимым
По рубежам необозримым.
Все ждет отрадного часа
Торжественного пробужденья,
Когда сокровища творенья
Осветят ярко небеса.
И восхищенная невеста
Союза брачного до места
С мечтой нетерпеливой шла:
Надежда крылья ей дала.
Но друг не следовал за нею,
Любови жаркою тропой
И сладкой нежностью своею
Не заплатил красе младой!
Она в молчании глубоком
Пришла не в храм - в домашню сень!
Давно сиял коварный день,
Когда на ложе одиноком
Забылась благотворным сном!
И так проходит день за днем!
Где ж этот друг, как призрак хладный,
Несчастной спутником в мечтах?
Кто ж та, в надежде и слезах,
В ком тлеет пламень безотрадный?
Она безумная; - он прах!
",[Г.],1824,Жертва любви
